filename,person_id,age,color_cast_severity,is_grayscale
016A03.JPG,016,3,17.476,False
016A04.JPG,016,4,8.829,False
016A05.JPG,016,5,15.166,False
016A07.JPG,016,7,22.331,False
016A08.JPG,016,8,22.768,False
016A10.JPG,016,10,16.818,False
016A12.JPG,016,12,18.399,False
016A14.JPG,016,14,10.845,False
016A16.JPG,016,16,14.596,False
016A17.JPG,016,17,20.377,False
016A18.JPG,016,18,17.908,False
016A19.JPG,016,19,17.638,False
017A05.JPG,017,5,0.0,True
017A07.JPG,017,7,0.0,True
017A12.JPG,017,12,0.0,True
017A15.JPG,017,15,42.188,False
017A17.JPG,017,17,0.0,True
017A19.JPG,017,19,22.258,False
017A22.JPG,017,22,30.33,False
017A26.JPG,017,26,19.245,False
017A29.JPG,017,29,16.791,False
017A32.JPG,017,32,12.897,False
017A36.JPG,017,36,20.229,False
017A38.JPG,017,38,19.65,False
017A42.JPG,017,42,20.884,False
018A06.JPG,018,6,0.0,True
018A11.JPG,018,11,0.0,True
018A16.JPG,018,16,0.0,True
018A18.JPG,018,18,0.0,True
018A22.JPG,018,22,18.694,False
018A25.JPG,018,25,15.733,False
018A28.JPG,018,28,16.663,False
018A29.JPG,018,29,19.407,False
018A33.JPG,018,33,27.647,False
018A34.JPG,018,34,29.202,False
018A36.JPG,018,36,23.207,False
019A00.JPG,019,0,0.0,True
019A03.JPG,019,3,0.0,True
019A05.JPG,019,5,14.207,False
019A07.JPG,019,7,16.742,False
019A12.JPG,019,12,10.445,False
019A15.JPG,019,15,24.077,False
019A18.JPG,019,18,33.004,False
019A23.JPG,019,23,11.067,False
019A27.JPG,019,27,11.595,False
019A30.JPG,019,30,24.189,False
020A02.JPG,020,2,0.0,True
020A04.JPG,020,4,30.694,False
020A08.JPG,020,8,31.288,False
020A11.JPG,020,11,0.0,True
020A13.JPG,020,13,40.718,False
020A16.JPG,020,16,9.328,False
020A18.JPG,020,18,40.297,False
020A20.JPG,020,20,13.386,False
020A22.JPG,020,22,15.529,False
020A24.JPG,020,24,13.516,False
020A26.JPG,020,26,13.262,False
020A30.JPG,020,30,21.217,False
020A36.JPG,020,36,17.849,False
021A03.JPG,021,3,12.546,False
021A05.JPG,021,5,0.0,True
021A06.JPG,021,6,0.0,True
021A11.JPG,021,11,0.0,True
021A16.JPG,021,16,36.902,False
021A18.JPG,021,18,20.449,False
021A20.JPG,021,20,23.683,False
021A23.JPG,021,23,12.849,False
021A27.JPG,021,27,13.395,False
021A30.JPG,021,30,10.312,False
021A35.JPG,021,35,11.899,False
021A39.JPG,021,39,14.683,False
022A00.JPG,022,0,23.112,False
022A07.JPG,022,7,31.176,False
022A11.JPG,022,11,23.508,False
022A14.JPG,022,14,16.354,False
022A16.JPG,022,16,20.683,False
022A18.JPG,022,18,15.178,False
022A20.JPG,022,20,17.833,False
022A23.JPG,022,23,21.469,False
022A25.JPG,022,25,22.786,False
022A26.JPG,022,26,19.898,False
022A27.JPG,022,27,19.023,False
022A28.JPG,022,28,20.795,False
022A30.JPG,022,30,21.156,False
023A00.JPG,023,0,48.084,False
023A03.JPG,023,3,43.195,False
023A05.JPG,023,5,25.479,False
023A07.JPG,023,7,24.866,False
023A09.JPG,023,9,44.826,False
023A14.JPG,023,14,15.71,False
023A16.JPG,023,16,18.257,False
023A18.JPG,023,18,17.36,False
023A21.JPG,023,21,14.205,False
023A22.JPG,023,22,22.544,False
023A25.JPG,023,25,18.28,False
023A29.JPG,023,29,31.767,False
024A00.JPG,024,0,26.755,False
024A05.JPG,024,5,33.96,False
024A07.JPG,024,7,28.749,False
024A10.JPG,024,10,46.205,False
024A17.JPG,024,17,14.277,False
024A18.JPG,024,18,13.698,False
024A19.JPG,024,19,17.093,False
024A23.JPG,024,23,11.295,False
024A25.JPG,024,25,15.182,False
024A28.JPG,024,28,18.944,False
024A30.JPG,024,30,16.815,False
025A00.JPG,025,0,0.0,True
025A03.JPG,025,3,0.0,True
025A07.JPG,025,7,0.0,True
025A12.JPG,025,12,0.0,True
025A15.JPG,025,15,32.572,False
025A18.JPG,025,18,21.636,False
025A19.JPG,025,19,0.0,True
025A22.JPG,025,22,14.317,False
025A23.JPG,025,23,24.136,False
025A28.JPG,025,28,11.996,False
025A34.JPG,025,34,17.484,False
025A39.JPG,025,39,14.246,False
026A00.JPG,026,0,28.69,False
026A02.JPG,026,2,27.557,False
026A04.JPG,026,4,20.409,False
026A06.JPG,026,6,14.528,False
026A07.JPG,026,7,12.957,False
026A11.JPG,026,11,14.73,False
026A13.JPG,026,13,18.057,False
026A15.JPG,026,15,13.94,False
026A17.JPG,026,17,13.39,False
026A18.JPG,026,18,15.705,False
026A19.JPG,026,19,15.289,False
027A02.JPG,027,2,0.0,True
027A11.JPG,027,11,0.0,True
027A13.JPG,027,13,0.0,True
027A16.JPG,027,16,0.0,True
027A18.JPG,027,18,0.0,True
027A20.JPG,027,20,13.615,False
027A22.JPG,027,22,17.626,False
027A25.JPG,027,25,12.721,False
027A30.JPG,027,30,11.823,False
027A36.JPG,027,36,5.588,True
027A41.JPG,027,41,12.481,False
028A14.JPG,028,14,0.0,True
028A16.JPG,028,16,11.856,False
028A18.JPG,028,18,0.0,True
028A20.JPG,028,20,0.0,True
028A26.JPG,028,26,14.884,False
028A28.JPG,028,28,23.043,False
028A34.JPG,028,34,15.379,False
028A35.JPG,028,35,14.345,False
028A37.JPG,028,37,14.824,False
028A41.JPG,028,41,13.438,False
028A46.JPG,028,46,16.415,False
029A01.JPG,029,1,0.0,True
029A04.JPG,029,4,18.858,False
029A05.JPG,029,5,21.395,False
029A10.JPG,029,10,34.736,False
029A11.JPG,029,11,42.519,False
029A13.JPG,029,13,39.416,False
029A16.JPG,029,16,14.066,False
029A20.JPG,029,20,16.481,False
029A22.JPG,029,22,7.001,False
029A23.JPG,029,23,21.751,False
029A29.JPG,029,29,14.97,False
029A31.JPG,029,31,15.272,False
029A33.JPG,029,33,12.721,False
030A00.JPG,030,0,31.472,False
030A04.JPG,030,4,29.904,False
030A05.JPG,030,5,43.26,False
030A07.JPG,030,7,40.934,False
030A10.JPG,030,10,23.057,False
030A16.JPG,030,16,9.989,False
030A17.JPG,030,17,21.882,False
030A18.JPG,030,18,31.887,False
030A20.JPG,030,20,10.921,False
030A23.JPG,030,23,14.1,False
030A26.JPG,030,26,28.52,False
031A00.JPG,031,0,15.687,False
031A02.JPG,031,2,14.406,False
031A03.JPG,031,3,16.072,False
031A04.JPG,031,4,7.362,False
031A06.JPG,031,6,21.069,False
031A07.JPG,031,7,26.093,False
031A09.JPG,031,9,19.117,False
031A11.JPG,031,11,13.297,False
031A12.JPG,031,12,12.556,False
031A14.JPG,031,14,14.794,False
031A15.JPG,031,15,13.855,False
031A16.JPG,031,16,21.462,False
031A19.JPG,031,19,40.06,False
032A06.JPG,032,6,0.0,True
032A08.JPG,032,8,0.0,True
032A10.JPG,032,10,0.0,True
032A13.JPG,032,13,0.0,True
032A15.JPG,032,15,0.0,True
032A18.JPG,032,18,0.0,True
032A20.JPG,032,20,31.95,False
032A24.JPG,032,24,16.042,False
032A28.JPG,032,28,13.231,False
032A33.JPG,032,33,10.493,False
032A35.JPG,032,35,12.26,False
032A40.JPG,032,40,18.932,False
033A02.JPG,033,2,0.0,True
033A05.JPG,033,5,0.0,True
033A10.JPG,033,10,0.0,True
033A14.JPG,033,14,49.956,False
033A18.JPG,033,18,46.446,False
033A21.JPG,033,21,39.721,False
033A25.JPG,033,25,23.598,False
033A30.JPG,033,30,13.648,False
033A35.JPG,033,35,15.744,False
033A39.JPG,033,39,16.378,False
033A44.JPG,033,44,16.155,False
034A02.JPG,034,2,0.0,True
034A04.JPG,034,4,0.0,True
034A11.JPG,034,11,0.0,True
034A13.JPG,034,13,0.0,True
034A15.JPG,034,15,0.0,True
034A16.JPG,034,16,0.0,True
034A18.JPG,034,18,0.0,True
034A21.JPG,034,21,39.624,False
034A25.JPG,034,25,20.721,False
034A30.JPG,034,30,19.284,False
034A35.JPG,034,35,11.629,False
034A39.JPG,034,39,16.017,False
034A44.JPG,034,44,20.57,False
035A00.JPG,035,0,38.496,False
035A01.JPG,035,1,34.738,False
035A03.JPG,035,3,27.08,False
035A05.JPG,035,5,18.169,False
035A07.JPG,035,7,22.571,False
035A08.JPG,035,8,26.564,False
035A09.JPG,035,9,11.902,False
035A12.JPG,035,12,14.24,False
035A14.JPG,035,14,20.252,False
035A16.JPG,035,16,12.937,False
035A18.JPG,035,18,24.831,False
035A21.JPG,035,21,16.325,False
035A23a.JPG,035,23,16.918,False
035A23b.JPG,035,23,20.358,False
036A00.JPG,036,0,18.635,False
036A01.JPG,036,1,19.813,False
036A03.JPG,036,3,17.704,False
036A05.JPG,036,5,24.899,False
036A06.JPG,036,6,13.455,False
036A08.JPG,036,8,20.168,False
036A11.JPG,036,11,18.639,False
036A13.JPG,036,13,12.568,False
036A15.JPG,036,15,26.203,False
036A17.JPG,036,17,27.189,False
036A18.JPG,036,18,0.0,True
036A19.JPG,036,19,15.98,False
036A20.JPG,036,20,19.715,False
037A00.JPG,037,0,19.948,False
037A01.JPG,037,1,16.218,False
037A02.JPG,037,2,24.212,False
037A04.JPG,037,4,14.499,False
037A06.JPG,037,6,12.656,False
037A08.JPG,037,8,14.458,False
037A09.JPG,037,9,18.029,False
037A11.JPG,037,11,17.422,False
037A13.JPG,037,13,19.539,False
037A17.JPG,037,17,15.622,False
037A18.JPG,037,18,15.401,False
037A19.JPG,037,19,18.908,False
038A00.JPG,038,0,0.0,True
038A01.JPG,038,1,0.0,True
038A03.JPG,038,3,0.0,True
038A04.JPG,038,4,0.0,True
038A05.JPG,038,5,0.0,True
038A08.JPG,038,8,0.0,True
038A10.JPG,038,10,0.0,True
038A11.JPG,038,11,0.0,True
038A13.JPG,038,13,0.0,True
038A14.JPG,038,14,29.749,False
038A17.JPG,038,17,26.07,False
038A21.JPG,038,21,19.361,False
038A23.JPG,038,23,16.373,False
038A34.JPG,038,34,13.386,False
039A02.JPG,039,2,0.0,True
039A05.JPG,039,5,0.0,True
039A07.JPG,039,7,0.0,True
039A10.JPG,039,10,0.0,True
039A11.JPG,039,11,0.0,True
039A13.JPG,039,13,0.0,True
039A15.JPG,039,15,0.0,True
039A16.JPG,039,16,0.0,True
039A17.JPG,039,17,0.0,True
039A19.JPG,039,19,0.0,True
039A35.JPG,039,35,21.478,False
039A45.JPG,039,45,12.782,False
039A50.JPG,039,50,15.701,False
039A52.JPG,039,52,13.263,False
040A00.JPG,040,0,18.673,False
040A02.JPG,040,2,18.456,False
040A03a.JPG,040,3,18.26,False
040A03b.JPG,040,3,29.339,False
040A05.JPG,040,5,15.808,False
040A06.JPG,040,6,13.517,False
040A07.JPG,040,7,7.521,False
040A09.JPG,040,9,14.367,False
040A10.JPG,040,10,11.303,False
040A12.JPG,040,12,16.773,False
040A14.JPG,040,14,20.408,False
040A16.JPG,040,16,14.909,False
040A19.JPG,040,19,13.091,False
040A21.JPG,040,21,27.956,False
041A00.JPG,041,0,37.909,False
041A02.JPG,041,2,18.427,False
041A04.JPG,041,4,23.143,False
041A06.JPG,041,6,19.685,False
041A09.JPG,041,9,26.952,False
041A13.JPG,041,13,17.801,False
041A19.JPG,041,19,20.591,False
041A20.JPG,041,20,26.115,False
041A21.JPG,041,21,22.282,False
041A24.JPG,041,24,34.208,False
042A00.JPG,042,0,0.0,True
042A01.JPG,042,1,0.0,True
042A04.JPG,042,4,0.0,True
042A05.JPG,042,5,0.0,True
042A06.JPG,042,6,21.756,False
042A08.JPG,042,8,22.473,False
042A10.JPG,042,10,21.852,False
042A12.JPG,042,12,22.453,False
042A14.JPG,042,14,12.475,False
042A18.JPG,042,18,17.802,False
042A20.JPG,042,20,16.6,False
042A24.JPG,042,24,22.015,False
042A28.JPG,042,28,20.292,False
043A00.JPG,043,0,0.0,True
043A03.JPG,043,3,0.0,True
043A04.JPG,043,4,0.0,True
043A05.JPG,043,5,18.332,False
043A10.JPG,043,10,15.359,False
043A13.JPG,043,13,10.484,False
043A15.JPG,043,15,18.452,False
043A17.JPG,043,17,19.87,False
043A19.JPG,043,19,13.777,False
043A23.JPG,043,23,19.483,False
043A27.JPG,043,27,15.141,False
044A01.JPG,044,1,0.0,True
044A03.JPG,044,3,19.164,False
044A05.JPG,044,5,23.877,False
044A07.JPG,044,7,19.687,False
044A13.JPG,044,13,18.26,False
044A15.JPG,044,15,18.176,False
044A17.JPG,044,17,15.643,False
044A18.JPG,044,18,17.707,False
044A21.JPG,044,21,19.873,False
044A25.JPG,044,25,18.187,False
045A03.JPG,045,3,0.0,True
045A06.JPG,045,6,0.0,True
045A08.JPG,045,8,0.0,True
045A12.JPG,045,12,0.0,True
045A17.JPG,045,17,0.0,True
045A18.JPG,045,18,0.0,True
045A19.JPG,045,19,0.0,True
045A25.JPG,045,25,21.833,False
045A28.JPG,045,28,30.151,False
045A32.JPG,045,32,26.978,False
045A40.JPG,045,40,24.749,False
045A43.JPG,045,43,22.144,False
045A48.JPG,045,48,25.032,False
046A00.JPG,046,0,18.331,False
046A01.JPG,046,1,39.303,False
046A02.JPG,046,2,20.835,False
046A04.JPG,046,4,15.905,False
046A06.JPG,046,6,11.8,False
046A08.JPG,046,8,19.529,False
046A10.JPG,046,10,21.579,False
046A12.JPG,046,12,17.217,False
046A14.JPG,046,14,22.126,False
046A16.JPG,046,16,21.881,False
046A17.JPG,046,17,15.188,False
046A18.JPG,046,18,13.003,False
046A20.JPG,046,20,17.509,False
047A05.JPG,047,5,0.0,True
047A06.JPG,047,6,0.0,True
047A09.JPG,047,9,0.0,True
047A11.JPG,047,11,0.0,True
047A12.JPG,047,12,0.0,True
047A13.JPG,047,13,0.0,True
047A15.JPG,047,15,0.0,True
047A18.JPG,047,18,0.0,True
047A20.JPG,047,20,0.0,True
047A23.JPG,047,23,0.0,True
047A27.JPG,047,27,0.0,True
047A33.JPG,047,33,23.009,False
047A45.JPG,047,45,20.13,False
047A55.JPG,047,55,14.493,False
048A00.JPG,048,0,0.0,True
048A09.JPG,048,9,0.0,True
048A10.JPG,048,10,0.0,True
048A11.JPG,048,11,0.0,True
048A15.JPG,048,15,0.0,True
048A16.JPG,048,16,0.0,True
048A17.JPG,048,17,0.0,True
048A18.JPG,048,18,0.0,True
048A27.JPG,048,27,0.0,True
048A30.JPG,048,30,20.28,False
048A33.JPG,048,33,27.56,False
048A46.JPG,048,46,24.547,False
048A49.JPG,048,49,21.693,False
048A50.JPG,048,50,30.923,False
048A52.JPG,048,52,18.742,False
048A54.JPG,048,54,14.617,False
049A04.JPG,049,4,21.93,False
049A05.JPG,049,5,14.632,False
049A06.JPG,049,6,16.638,False
049A07.JPG,049,7,9.061,False
049A08.JPG,049,8,12.26,False
049A10.JPG,049,10,16.766,False
049A12.JPG,049,12,23.125,False
049A15.JPG,049,15,8.777,False
049A16.JPG,049,16,11.212,False
049A17.JPG,049,17,21.993,False
050A00.JPG,050,0,30.368,False
050A03.JPG,050,3,25.579,False
050A06.JPG,050,6,16.537,False
050A10.JPG,050,10,23.398,False
050A14.JPG,050,14,30.429,False
050A16.JPG,050,16,22.58,False
050A18.JPG,050,18,19.739,False
050A22.JPG,050,22,17.596,False
051A00.JPG,051,0,52.125,False
051A02.JPG,051,2,37.462,False
051A05.JPG,051,5,35.142,False
051A08.JPG,051,8,31.455,False
051A12.JPG,051,12,25.579,False
051A14.JPG,051,14,19.222,False
051A15.JPG,051,15,21.349,False
051A16.JPG,051,16,27.822,False
051A17.JPG,051,17,21.86,False
051A18.JPG,051,18,18.693,False
051A24.JPG,051,24,20.966,False
052A02.JPG,052,2,21.302,False
052A04.JPG,052,4,11.719,False
052A07.JPG,052,7,20.845,False
052A10.JPG,052,10,12.617,False
052A13.JPG,052,13,16.069,False
052A14.JPG,052,14,17.864,False
052A16.JPG,052,16,14.759,False
052A17.JPG,052,17,20.589,False
052A18.JPG,052,18,0.0,True
052A19.JPG,052,19,20.229,False
052A20.JPG,052,20,10.6,False
053A00.JPG,053,0,19.497,False
053A01.JPG,053,1,30.039,False
053A02.JPG,053,2,16.256,False
053A03.JPG,053,3,30.143,False
053A04.JPG,053,4,20.805,False
053A06.JPG,053,6,29.098,False
053A08.JPG,053,8,16.417,False
053A10.JPG,053,10,28.354,False
053A11.JPG,053,11,26.192,False
053A12.JPG,053,12,17.824,False
053A13.JPG,053,13,19.841,False
053A15.JPG,053,15,18.562,False
053A18.JPG,053,18,23.907,False
054A00.JPG,054,0,25.226,False
054A02.JPG,054,2,26.481,False
054A04.JPG,054,4,13.804,False
054A06.JPG,054,6,19.949,False
054A09.JPG,054,9,19.475,False
054A10.JPG,054,10,15.729,False
054A11.JPG,054,11,15.617,False
054A12.JPG,054,12,15.168,False
054A13.JPG,054,13,23.049,False
054A16.JPG,054,16,25.067,False
054A17.JPG,054,17,22.721,False
054A18.JPG,054,18,20.275,False
054A19.JPG,054,19,20.829,False
055A04.JPG,055,4,48.895,False
055A05.JPG,055,5,37.356,False
055A06.JPG,055,6,18.484,False
055A08.JPG,055,8,38.793,False
055A12.JPG,055,12,30.463,False
055A14.JPG,055,14,16.588,False
055A22.JPG,055,22,24.626,False
055A23.JPG,055,23,23.452,False
056A01.JPG,056,1,29.826,False
056A02.JPG,056,2,49.601,False
056A03.JPG,056,3,47.744,False
056A04.JPG,056,4,19.129,False
056A06.JPG,056,6,49.755,False
056A10.JPG,056,10,35.61,False
056A12.JPG,056,12,23.7,False
056A15.JPG,056,15,31.127,False
057A00.JPG,057,0,58.085,False
057A05.JPG,057,5,22.357,False
057A06.JPG,057,6,22.897,False
057A07.JPG,057,7,19.481,False
057A12.JPG,057,12,12.358,False
057A16.JPG,057,16,19.609,False
057A17.JPG,057,17,26.54,False
057A18.JPG,057,18,22.043,False
057A23.JPG,057,23,23.394,False
057A25.JPG,057,25,17.675,False
058A00.JPG,058,0,27.115,False
058A01.JPG,058,1,21.578,False
058A02.JPG,058,2,17.389,False
058A03.JPG,058,3,20.327,False
058A04.JPG,058,4,29.245,False
058A05.JPG,058,5,20.77,False
058A06.JPG,058,6,13.222,False
058A10.JPG,058,10,11.339,False
058A13.JPG,058,13,18.388,False
058A15.JPG,058,15,23.195,False
058A17.JPG,058,17,17.591,False
059A02a.JPG,059,2,20.637,False
059A02b.JPG,059,2,9.108,False
059A03.JPG,059,3,18.064,False
059A04.JPG,059,4,17.112,False
059A06.JPG,059,6,10.931,False
059A07.JPG,059,7,19.779,False
059A12.JPG,059,12,50.125,False
059A14.JPG,059,14,23.807,False
059A16.JPG,059,16,30.734,False
060A02.JPG,060,2,0.0,True
060A04.JPG,060,4,0.0,True
060A05.JPG,060,5,0.0,True
060A06.JPG,060,6,0.0,True
060A07.JPG,060,7,0.0,True
060A08.JPG,060,8,0.0,True
060A10.JPG,060,10,0.0,True
060A11.JPG,060,11,0.0,True
060A12.JPG,060,12,0.0,True
060A17.JPG,060,17,58.392,False
060A19.JPG,060,19,54.369,False
060A20.JPG,060,20,44.597,False
061A04.JPG,061,4,34.188,False
061A06.JPG,061,6,31.682,False
061A07.JPG,061,7,38.416,False
061A10.JPG,061,10,56.536,False
061A15.JPG,061,15,29.055,False
061A17.JPG,061,17,24.504,False
061A18.JPG,061,18,0.0,True
061A19.JPG,061,19,25.318,False
061A25.JPG,061,25,18.019,False
061A26.JPG,061,26,16.711,False
061A29.JPG,061,29,18.464,False
061A30.JPG,061,30,17.916,False
061A32.JPG,061,32,15.257,False
062A03.JPG,062,3,0.0,True
062A15.JPG,062,15,0.0,True
062A16.JPG,062,16,0.0,True
062A18.JPG,062,18,0.0,True
062A30.JPG,062,30,11.539,False
062A35.JPG,062,35,23.98,False
062A38.JPG,062,38,14.232,False
062A41.JPG,062,41,11.223,False
062A45.JPG,062,45,14.503,False
062A47.JPG,062,47,16.546,False
062A53.JPG,062,53,15.459,False
062A54.JPG,062,54,17.574,False
063A00.JPG,063,0,0.0,True
063A02.JPG,063,2,0.0,True
063A04.JPG,063,4,28.102,False
063A08.JPG,063,8,48.651,False
063A09.JPG,063,9,57.418,False
063A18.JPG,063,18,0.0,True
063A20.JPG,063,20,32.465,False
063A22.JPG,063,22,21.914,False
063A25.JPG,063,25,15.698,False
063A33.JPG,063,33,16.534,False
064A01.JPG,064,1,29.401,False
064A03.JPG,064,3,51.447,False
064A04.JPG,064,4,58.85,False
064A10.JPG,064,10,20.96,False
064A15.JPG,064,15,9.502,False
064A19.JPG,064,19,18.292,False
065A02a.JPG,065,2,17.517,False
065A02b.JPG,065,2,0.0,True
065A03a.JPG,065,3,16.781,False
065A03b.JPG,065,3,20.745,False
065A04.JPG,065,4,13.726,False
065A06a.JPG,065,6,25.612,False
065A06b.JPG,065,6,19.353,False
065A07a.JPG,065,7,19.957,False
065A07b.JPG,065,7,0.0,True
065A08.JPG,065,8,22.275,False
